card_id,client_id,account_id,card_number,card_holder_name,expiry_date,cvv,card_type,card_level,status,issue_date
919,1433,5432,4965 3772 6139 6813,Jessica Macdonald,2028-10-30,167,CREDIT,STANDARD,EXPIRED,2025-10-31
920,2048,692,4642 8936 1820 4096,Christine Vaughn,2028-02-28,694,CREDIT,PLATINUM,LOST,2025-02-28
921,2252,6948,4263 7553 5887 7010,Stephen White,2028-10-29,341,CREDIT,STANDARD,LOST,2025-10-30
922,701,3490,4304 6021 9002 3040,Catherine Shannon,2028-09-08,527,DEBIT,GOLD,LOST,2025-09-09
923,2070,6158,4075 9667 6219 2770,Barbara Joyce,2028-01-21,539,DEBIT,GOLD,ACTIVE,2025-01-21
924,488,5359,4613 5133 8299 6535,Anne Hernandez,2028-06-27,383,CREDIT,STANDARD,EXPIRED,2025-06-28
925,9,5682,4363 8657 8717 7868,David Frazier,2028-09-11,460,DEBIT,PLATINUM,LOST,2025-09-12
926,727,1524,4625 9539 4246 8719,Robert Walker,2028-06-24,903,DEBIT,STANDARD,ACTIVE,2025-06-25
927,1743,5073,4873 9600 9619 2042,Sandra Manning,2027-08-28,654,DEBIT,PLATINUM,BLOCKED,2024-08-28
928,588,4503,4874 6118 7821 7026,Amy Scott,2027-03-30,122,CREDIT,GOLD,BLOCKED,2024-03-30
929,1904,5387,4754 3524 5067 7021,William Hickman,2028-07-02,883,CREDIT,STANDARD,BLOCKED,2025-07-03
930,2383,7026,4424 8444 1457 3871,Amanda Rodriguez,2028-10-30,383,DEBIT,GOLD,EXPIRED,2025-10-31
931,2664,6879,4393 2927 8519 5210,Joseph Stanton,2028-04-03,430,DEBIT,GOLD,BLOCKED,2025-04-04
932,770,3040,4353 8610 8562 5340,Justin Hicks,2028-08-11,114,CREDIT,STANDARD,BLOCKED,2025-08-12
933,1214,5854,4125 5297 4547 2197,Robert King,2028-09-12,977,CREDIT,STANDARD,EXPIRED,2025-09-13
934,2372,1739,4632 3891 9985 4098,Erin Garcia,2028-06-27,871,DEBIT,GOLD,BLOCKED,2025-06-28
935,750,3432,4116 5295 5552 7171,Thomas Johnson,2028-06-18,304,CREDIT,PLATINUM,EXPIRED,2025-06-19
936,1872,5450,4575 6304 5581 9030,Jacqueline Young,2028-10-30,650,DEBIT,PLATINUM,BLOCKED,2025-10-31
937,824,300,4631 4411 6644 3288,Stephanie Santiago,2028-08-15,858,DEBIT,STANDARD,BLOCKED,2025-08-16
938,1980,7953,4493 3175 7754 7162,Aaron Wright,2027-10-31,940,DEBIT,STANDARD,BLOCKED,2024-10-31
939,1241,1214,4296 8152 3110 4176,Megan Cook,2025-09-01,589,CREDIT,STANDARD,EXPIRED,2022-09-02
940,1627,7419,4196 3623 5598 9098,Andrew Owens,2028-05-31,587,DEBIT,GOLD,EXPIRED,2025-06-01
941,2307,742,4073 8946 4228 3689,Pamela Roberts,2028-09-01,721,DEBIT,PLATINUM,EXPIRED,2025-09-02
942,850,5632,4712 1146 8059 1875,Katherine Glenn,2028-03-08,494,CREDIT,PLATINUM,EXPIRED,2025-03-09
943,477,6723,4827 4317 3030 1721,Traci Page,2028-09-27,522,CREDIT,PLATINUM,LOST,2025-09-28
944,1039,203,4944 8786 1055 4110,Kenneth Armstrong,2028-09-19,234,DEBIT,GOLD,BLOCKED,2025-09-20
945,1769,7778,4148 4890 4865 4275,Austin Frederick,2028-10-20,703,DEBIT,GOLD,LOST,2025-10-21
946,445,2165,4564 7186 3347 2725,Aaron Martinez,2028-10-15,699,DEBIT,STANDARD,EXPIRED,2025-10-16
947,612,7215,4829 9725 1525 5075,Steven Martin,2025-11-22,207,DEBIT,GOLD,BLOCKED,2022-11-23
948,899,7200,4782 1739 4107 8581,Melanie Medina,2028-08-31,285,CREDIT,PLATINUM,LOST,2025-09-01
949,1038,1259,4693 9976 8874 4387,Timothy Diaz,2028-04-24,970,DEBIT,PLATINUM,LOST,2025-04-25
950,173,4556,4082 3554 4975 5150,Danielle Berry,2027-04-30,757,DEBIT,PLATINUM,BLOCKED,2024-04-30
951,1381,4966,4782 4286 3565 7289,David Bennett,2028-08-29,904,DEBIT,GOLD,BLOCKED,2025-08-30
952,1602,1239,4916 9279 1993 8146,Cathy Lee,2027-10-12,880,DEBIT,STANDARD,EXPIRED,2024-10-12
953,1045,4142,4928 6374 2877 2507,Denise Arnold,2028-08-23,501,CREDIT,GOLD,EXPIRED,2025-08-24
954,2450,1168,4921 6677 1795 3653,Adam Serrano,2028-10-29,402,DEBIT,STANDARD,EXPIRED,2025-10-30
955,227,869,4595 9159 3844 3666,Rebecca Moore,2028-06-21,839,CREDIT,PLATINUM,EXPIRED,2025-06-22
956,1678,680,4180 8109 7703 9492,Courtney Alvarado,2028-07-01,402,CREDIT,GOLD,BLOCKED,2025-07-02
957,2622,6713,4961 5587 1828 1441,Jessica Shepherd,2027-12-05,176,DEBIT,GOLD,ACTIVE,2024-12-05
958,591,6717,4853 6086 4162 9797,Andrea Mack,2026-06-29,983,CREDIT,PLATINUM,ACTIVE,2023-06-30
959,2190,6204,4710 9244 3216 6283,Marie Hogan,2028-10-08,637,DEBIT,STANDARD,BLOCKED,2025-10-09
960,2507,7130,4255 2499 5126 7282,Erica Johnson,2027-10-22,784,DEBIT,GOLD,BLOCKED,2024-10-22
961,211,2997,4222 7519 9898 6452,Larry Hancock,2028-09-14,155,DEBIT,GOLD,BLOCKED,2025-09-15
962,2280,6723,4239 3417 9526 6093,Benjamin Baldwin,2028-06-17,862,CREDIT,STANDARD,ACTIVE,2025-06-18
963,1084,1681,4006 3029 5544 8083,Hannah Gay,2028-10-23,640,DEBIT,STANDARD,LOST,2025-10-24
964,443,6439,4198 8085 6555 8062,Katherine King,2028-04-12,794,DEBIT,STANDARD,ACTIVE,2025-04-13
965,64,5464,4515 1833 3318 9321,Matthew Rodriguez,2028-01-23,696,CREDIT,GOLD,LOST,2025-01-23
966,209,4504,4562 8496 8906 1457,Samantha Price,2028-04-09,638,DEBIT,PLATINUM,ACTIVE,2025-04-10
967,1676,5698,4360 4072 3643 5793,Danielle Tucker,2025-12-06,192,CREDIT,STANDARD,ACTIVE,2022-12-07
968,2740,1620,4439 6318 7975 2007,Jason Smith,2028-05-24,958,DEBIT,STANDARD,ACTIVE,2025-05-25
969,1697,3986,4060 7388 5530 6339,Teresa Mclaughlin,2028-10-20,645,CREDIT,STANDARD,BLOCKED,2025-10-21
970,802,7940,4391 9808 6006 1378,Christine Bean,2027-08-07,162,DEBIT,STANDARD,BLOCKED,2024-08-07
971,126,4657,4863 4121 6144 4052,Christopher Stewart,2028-08-05,835,CREDIT,PLATINUM,LOST,2025-08-06
972,1193,7726,4388 7668 2143 5834,Virginia Davis,2028-06-18,441,DEBIT,PLATINUM,LOST,2025-06-19
973,1416,5275,4521 9230 6912 7987,Troy Gardner,2027-05-21,611,CREDIT,PLATINUM,ACTIVE,2024-05-21
974,521,6952,4289 7574 7465 8403,Cody Baxter,2028-02-05,955,DEBIT,STANDARD,LOST,2025-02-05
975,2760,3103,4445 6021 1256 8030,Briana Rogers,2028-02-25,634,DEBIT,PLATINUM,ACTIVE,2025-02-25
976,641,7954,4817 4634 7478 8659,Erin Thomas,2027-07-14,786,DEBIT,STANDARD,BLOCKED,2024-07-14
977,384,6346,4750 3270 2941 3964,Thomas Snyder,2028-05-04,258,CREDIT,PLATINUM,EXPIRED,2025-05-05
978,2928,4201,4283 6090 6210 5209,Jesus Peters,2028-07-09,171,DEBIT,STANDARD,ACTIVE,2025-07-10
979,1865,102,4604 1107 1436 5457,Barbara Clark,2028-10-26,969,CREDIT,PLATINUM,LOST,2025-10-27
980,2403,5149,4296 4652 3821 9287,Joseph Ryan,2028-07-18,367,CREDIT,GOLD,EXPIRED,2025-07-19
981,785,2804,4249 6763 1708 2822,Jeffery Walsh,2027-07-31,683,CREDIT,GOLD,LOST,2024-07-31
982,461,2102,4663 4847 6563 9868,Stacie Woodard,2028-04-03,140,CREDIT,PLATINUM,EXPIRED,2025-04-04
983,274,6674,4663 1475 5702 6420,Stephen Walker,2028-05-01,564,CREDIT,STANDARD,EXPIRED,2025-05-02
984,2162,1447,4606 9038 6247 7308,April Duke,2028-06-17,816,CREDIT,PLATINUM,ACTIVE,2025-06-18
985,2968,4525,4405 6242 9483 1255,Daniel Roman,2027-11-08,599,CREDIT,STANDARD,ACTIVE,2024-11-08
986,1400,5706,4568 3582 5060 6256,Andrew Lewis,2028-07-16,305,DEBIT,PLATINUM,EXPIRED,2025-07-17
987,1775,1886,4944 2857 3062 3170,Kristina Martinez,2028-05-16,277,DEBIT,PLATINUM,BLOCKED,2025-05-17
988,2426,4460,4100 7905 3840 5696,Scott Hamilton,2028-07-27,878,CREDIT,PLATINUM,BLOCKED,2025-07-28
989,439,1549,4302 6201 6376 7308,Bobby Mathews,2028-08-04,897,CREDIT,GOLD,LOST,2025-08-05
990,1580,4741,4224 6991 3062 1759,Michael Green,2028-08-08,605,DEBIT,STANDARD,LOST,2025-08-09
991,1869,7007,4856 8713 1970 3528,Melissa Duncan,2028-07-10,369,CREDIT,PLATINUM,EXPIRED,2025-07-11
992,2014,257,4270 8055 7685 1004,Carlos Alexander,2028-09-19,759,CREDIT,GOLD,ACTIVE,2025-09-20
993,457,3628,4812 7488 9763 4938,Derek Gomez,2026-05-24,122,CREDIT,GOLD,ACTIVE,2023-05-25
994,1634,1605,4603 4400 2423 6092,Daniel Atkinson,2028-04-29,825,CREDIT,STANDARD,BLOCKED,2025-04-30
995,191,2123,4435 8691 1685 7707,Holly Patton,2028-04-28,337,CREDIT,STANDARD,EXPIRED,2025-04-29
996,123,5555,4479 4137 5296 4106,Emily Flynn,2028-07-09,204,DEBIT,STANDARD,EXPIRED,2025-07-10
997,342,5096,4795 6332 8568 4659,Jennifer Kennedy,2028-10-16,196,CREDIT,PLATINUM,LOST,2025-10-17
998,1814,3582,4607 9093 3435 7703,Maria Mitchell,2028-09-21,213,DEBIT,GOLD,EXPIRED,2025-09-22
999,2084,631,4522 5136 5459 9188,Joseph Price,2027-07-24,186,DEBIT,GOLD,LOST,2024-07-24
1000,2638,6411,4943 5210 5401 9505,Melissa Nguyen,2028-09-16,934,CREDIT,PLATINUM,BLOCKED,2025-09-17
1001,2486,6843,4371 3605 5928 5764,Nancy Greene,2028-10-13,562,DEBIT,PLATINUM,EXPIRED,2025-10-14
1002,709,1549,4589 4164 2354 1617,Tara Pineda,2028-05-24,263,DEBIT,GOLD,ACTIVE,2025-05-25
1003,2940,608,4553 3208 2863 5321,John Torres,2028-07-02,795,CREDIT,STANDARD,LOST,2025-07-03
1004,2015,5517,4343 1627 5234 1613,Craig Perez,2028-10-28,228,DEBIT,GOLD,ACTIVE,2025-10-29
1005,202,5300,4380 1941 3100 9135,Scott Spencer,2028-03-04,566,DEBIT,PLATINUM,EXPIRED,2025-03-05
1006,1023,5649,4680 1158 6890 1351,Benjamin Jones,2028-08-08,433,CREDIT,GOLD,ACTIVE,2025-08-09
1007,2188,4839,4215 9980 4522 1851,Donna Sanchez,2027-11-06,105,CREDIT,STANDARD,BLOCKED,2024-11-06
1008,2374,2262,4087 5184 2511 6207,Alyssa Mccormick,2028-10-16,930,CREDIT,STANDARD,BLOCKED,2025-10-17
1009,1313,1853,4246 2381 6425 3685,Debra Graham,2028-03-02,701,DEBIT,GOLD,BLOCKED,2025-03-03
1010,746,6837,4081 5767 6430 9723,Danielle Ruiz,2028-06-12,428,DEBIT,STANDARD,ACTIVE,2025-06-13
1011,9,3735,4052 7175 5205 5247,David Frazier,2028-05-25,640,DEBIT,PLATINUM,EXPIRED,2025-05-26
1012,1983,566,4441 9906 5529 3662,Julia Sanchez,2028-04-28,478,CREDIT,GOLD,LOST,2025-04-29
1013,1486,6235,4556 8281 4140 7746,Ryan Pace,2028-09-06,487,CREDIT,STANDARD,LOST,2025-09-07
1014,256,7804,4133 1449 5096 3823,Robert Ward,2028-06-05,209,DEBIT,STANDARD,BLOCKED,2025-06-06
1015,1507,5718,4545 4758 4708 4390,Regina Jordan,2028-09-28,773,DEBIT,STANDARD,BLOCKED,2025-09-29
1016,2084,3008,4146 7086 2861 4961,Joseph Price,2028-10-08,313,CREDIT,GOLD,BLOCKED,2025-10-09
1017,2061,3500,4981 6652 6017 7557,Tasha Thompson,2028-07-09,435,DEBIT,STANDARD,ACTIVE,2025-07-10
1018,179,2770,4887 9160 3992 3065,Theresa Berry,2028-05-15,612,DEBIT,GOLD,ACTIVE,2025-05-16
1019,2286,7092,4731 9951 6819 5131,Karen Anderson,2025-12-18,949,CREDIT,PLATINUM,ACTIVE,2022-12-19
1020,2623,3596,4805 2991 7128 8169,Danny Garcia,2027-02-16,613,CREDIT,STANDARD,LOST,2024-02-17
1021,2540,7733,4743 8689 7074 8112,Anthony Reed,2028-10-27,377,DEBIT,STANDARD,LOST,2025-10-28
1022,50,4041,4644 9819 2084 4124,Amanda Aguilar,2028-08-09,528,CREDIT,PLATINUM,BLOCKED,2025-08-10
1023,1105,4404,4906 4936 2776 8587,Nancy Oneill,2028-10-16,913,CREDIT,GOLD,EXPIRED,2025-10-17
1024,529,6496,4370 1214 7341 7839,Michael Jackson,2027-08-30,163,DEBIT,PLATINUM,ACTIVE,2024-08-30
1025,223,6319,4928 9000 8960 2801,Jennifer Bullock,2027-11-10,275,DEBIT,PLATINUM,LOST,2024-11-10
1026,1815,3948,4866 7279 7518 1740,Adam Ramirez,2028-07-22,684,DEBIT,PLATINUM,LOST,2025-07-23
1027,1537,6181,4130 8958 1246 2120,Donald Ellis,2028-10-10,665,DEBIT,PLATINUM,ACTIVE,2025-10-11
1028,952,2928,4569 9828 1829 6933,Monica Charles,2028-10-23,623,DEBIT,STANDARD,LOST,2025-10-24
1029,2513,4491,4163 3561 8107 6212,Joseph Green,2028-09-11,486,CREDIT,GOLD,EXPIRED,2025-09-12
1030,2380,4493,4142 6498 8176 9399,Stephen King,2027-02-05,320,CREDIT,PLATINUM,ACTIVE,2024-02-06
1031,2172,4445,4262 9964 2848 4739,Aaron Barrett,2025-11-21,425,DEBIT,PLATINUM,BLOCKED,2022-11-22
1032,885,1049,4134 8551 3084 1593,Deborah Cohen,2028-11-01,236,CREDIT,GOLD,BLOCKED,2025-11-02
1033,508,2963,4179 8924 4273 4480,Carla Bishop,2028-10-15,843,CREDIT,PLATINUM,LOST,2025-10-16
1034,1376,2881,4510 9844 5743 6672,Daniel Wagner,2028-08-22,730,DEBIT,GOLD,LOST,2025-08-23
1035,1286,7432,4359 9788 7798 5532,Katherine Acosta,2028-06-25,571,CREDIT,STANDARD,BLOCKED,2025-06-26
1036,2146,5899,4600 8130 2853 6980,Jeffery Lopez,2028-10-08,464,DEBIT,GOLD,ACTIVE,2025-10-09
1037,409,4005,4612 6922 8023 6486,Erin Robinson,2025-12-12,140,DEBIT,PLATINUM,BLOCKED,2022-12-13
1038,2579,3605,4711 1061 6753 2300,Donald Wood,2028-03-05,687,DEBIT,STANDARD,EXPIRED,2025-03-06
1039,1572,3394,4200 1211 3078 7198,Jason Ward,2028-11-01,365,DEBIT,PLATINUM,BLOCKED,2025-11-02
1040,1148,5760,4249 3243 6941 7280,Rose Curtis,2028-05-26,131,CREDIT,PLATINUM,ACTIVE,2025-05-27
1041,1321,591,4438 4456 1988 5049,Jennifer Miller,2028-10-13,758,CREDIT,GOLD,ACTIVE,2025-10-14
1042,77,4961,4767 7157 5501 8240,Roberto Price,2028-10-22,117,DEBIT,PLATINUM,BLOCKED,2025-10-23
1043,520,6986,4993 1304 7401 7709,Ryan Reeves,2027-09-07,476,DEBIT,GOLD,ACTIVE,2024-09-07
1044,889,3627,4937 9519 5431 6677,Rebecca Johnson,2028-10-30,214,DEBIT,GOLD,ACTIVE,2025-10-31
1045,2213,2481,4479 7009 8162 7646,Stacy King,2028-10-21,722,DEBIT,STANDARD,LOST,2025-10-22
1046,439,523,4968 6262 3204 5653,Bobby Mathews,2028-10-29,767,DEBIT,PLATINUM,ACTIVE,2025-10-30
1047,2071,7102,4046 8109 4383 6416,Christian Dunn,2028-09-12,272,DEBIT,GOLD,EXPIRED,2025-09-13
1048,111,4146,4594 2263 1481 5206,Justin Anthony,2027-10-10,427,DEBIT,PLATINUM,ACTIVE,2024-10-10
1049,1896,7215,4622 3010 3000 4278,Emily Perez,2028-05-16,244,DEBIT,PLATINUM,ACTIVE,2025-05-17
1050,595,7400,4653 6777 5214 8416,William Carroll,2028-07-12,710,DEBIT,PLATINUM,ACTIVE,2025-07-13
1051,2227,4877,4503 9659 2702 5054,Sheila Campbell,2028-05-29,570,DEBIT,STANDARD,BLOCKED,2025-05-30
1052,1029,6808,4522 5209 4174 3318,Thomas Norman,2028-03-12,204,DEBIT,STANDARD,LOST,2025-03-13
1053,2006,5570,4244 3956 8193 3137,Deborah Gonzales,2028-01-04,859,DEBIT,STANDARD,BLOCKED,2025-01-04
1054,1988,6630,4382 6721 1614 4375,Michael Thomas,2028-06-11,369,DEBIT,STANDARD,EXPIRED,2025-06-12
1055,890,1962,4981 5266 3553 3762,Courtney Clark,2028-03-03,711,DEBIT,STANDARD,BLOCKED,2025-03-04
1056,244,4785,4255 9759 6868 1521,Kelly Ruiz,2028-10-09,116,CREDIT,PLATINUM,ACTIVE,2025-10-10
1057,2908,4510,4239 2206 9735 5340,Lindsay Jones,2028-01-04,149,DEBIT,PLATINUM,EXPIRED,2025-01-04
1058,1760,3706,4683 7979 1540 1470,Thomas Bryant,2027-07-25,478,CREDIT,GOLD,EXPIRED,2024-07-25
1059,1146,592,4838 6261 2187 8022,Lawrence Jones,2028-10-31,470,DEBIT,GOLD,LOST,2025-11-01
1060,2753,2169,4388 3446 6211 6543,Laurie Grant,2028-10-25,476,CREDIT,PLATINUM,LOST,2025-10-26
1061,1844,2002,4859 5012 7809 2480,Sarah Johnson,2028-10-31,353,CREDIT,STANDARD,EXPIRED,2025-11-01
1062,1306,2523,4664 9544 2818 4727,Misty White,2028-07-29,556,CREDIT,GOLD,LOST,2025-07-30
1063,183,3933,4461 8425 5209 4048,Justin Meyer,2028-10-04,833,CREDIT,GOLD,LOST,2025-10-05
1064,100,5797,4307 4320 9485 8741,Mark Williams,2028-05-04,645,DEBIT,STANDARD,ACTIVE,2025-05-05
1065,2052,6580,4990 1255 8546 5832,Ryan Sanders,2027-07-25,427,DEBIT,PLATINUM,LOST,2024-07-25
1066,472,5457,4512 6886 8012 2476,Samuel Spence,2028-05-19,923,DEBIT,STANDARD,LOST,2025-05-20
1067,2098,6306,4897 4706 7756 2448,Angie Fernandez,2027-02-07,892,DEBIT,STANDARD,LOST,2024-02-08
1068,1777,2357,4830 2951 7115 1265,Patricia Johns,2028-09-08,855,CREDIT,PLATINUM,EXPIRED,2025-09-09
1069,1440,3125,4643 6187 1591 1789,Heather Sanders,2028-08-03,838,CREDIT,GOLD,LOST,2025-08-04
1070,1898,7745,4277 7356 6380 6451,Barry Wilson,2028-04-12,195,CREDIT,GOLD,ACTIVE,2025-04-13
1071,1445,869,4662 7041 1385 2888,Patricia Pacheco,2028-07-10,460,CREDIT,STANDARD,BLOCKED,2025-07-11
1072,2697,6570,4239 8151 1827 6083,Danny Sanchez,2028-08-22,242,DEBIT,STANDARD,EXPIRED,2025-08-23
1073,1089,4788,4258 6409 8984 3970,Kristopher King,2028-10-07,844,CREDIT,GOLD,ACTIVE,2025-10-08
1074,2145,7385,4286 4570 6126 7592,Manuel Brennan,2028-09-26,543,DEBIT,GOLD,EXPIRED,2025-09-27
1075,670,1999,4743 9766 8865 8665,Scott Sharp,2028-07-29,602,CREDIT,PLATINUM,ACTIVE,2025-07-30
1076,2628,3027,4686 9631 8492 1063,Linda Lee,2027-04-30,654,CREDIT,GOLD,EXPIRED,2024-04-30
1077,1205,1723,4737 4127 3718 8397,Cheryl Lucas,2028-08-14,477,CREDIT,STANDARD,BLOCKED,2025-08-15
1078,1503,6270,4216 3673 8378 1258,Christopher Montgomery,2028-09-21,676,CREDIT,STANDARD,EXPIRED,2025-09-22
1079,1459,7659,4648 1105 3626 2764,Jorge White,2028-06-25,612,CREDIT,STANDARD,ACTIVE,2025-06-26
1080,1244,891,4631 1741 4910 2771,Clayton Saunders,2028-07-13,610,CREDIT,STANDARD,LOST,2025-07-14
1081,2946,6085,4173 5347 9683 3787,Tara Allen,2028-02-26,130,DEBIT,PLATINUM,ACTIVE,2025-02-26
1082,1635,6269,4157 9379 5749 9911,Anthony Richardson,2027-09-26,690,CREDIT,GOLD,LOST,2024-09-26
1083,1543,6827,4501 3645 1762 2748,Victor Vargas,2028-04-04,975,DEBIT,GOLD,BLOCKED,2025-04-05
1084,555,3757,4833 8008 1709 8819,Kristine Rhodes,2027-12-26,695,CREDIT,PLATINUM,ACTIVE,2024-12-26
1085,155,1612,4984 8990 1256 1633,Felicia Mitchell,2028-09-19,430,CREDIT,STANDARD,EXPIRED,2025-09-20
1086,329,2584,4671 8031 4209 6559,Robert Robinson,2028-05-06,977,DEBIT,PLATINUM,LOST,2025-05-07
1087,1088,3090,4793 3074 3964 8345,Peter Davis,2027-08-07,308,DEBIT,GOLD,LOST,2024-08-07
1088,1222,7279,4347 3794 1915 5209,Karen Frazier,2028-07-25,565,CREDIT,STANDARD,EXPIRED,2025-07-26
1089,2836,4036,4362 6753 8303 6160,Michael Perez,2027-05-10,239,DEBIT,STANDARD,ACTIVE,2024-05-10
1090,1548,6272,4067 4672 3389 2198,Sierra Thompson,2026-12-15,805,CREDIT,PLATINUM,BLOCKED,2023-12-16
1091,2311,282,4395 8726 1416 5469,Mark Thomas,2028-09-27,227,CREDIT,STANDARD,LOST,2025-09-28
1092,2302,4375,4274 9697 2632 6269,Nicole Allison,2028-09-18,545,DEBIT,PLATINUM,LOST,2025-09-19
1093,1122,3492,4541 8950 2671 6863,Peter Fisher,2026-06-02,219,DEBIT,PLATINUM,LOST,2023-06-03
1094,176,7707,4581 5719 4516 8612,Brandon Mcdonald,2028-09-01,477,DEBIT,STANDARD,LOST,2025-09-02
1095,1089,7366,4388 2121 3659 3678,Kristopher King,2028-10-25,439,DEBIT,GOLD,ACTIVE,2025-10-26
1096,902,5655,4402 9286 3096 4502,Nicholas Roberts,2028-08-08,447,CREDIT,PLATINUM,BLOCKED,2025-08-09
1097,1089,7116,4746 9852 7908 7376,Kristopher King,2026-08-10,414,DEBIT,GOLD,EXPIRED,2023-08-11
1098,586,3910,4784 8865 3922 9301,Maria Park,2027-12-03,316,DEBIT,GOLD,LOST,2024-12-03
1099,334,3631,4333 4117 4616 8381,Kimberly George,2028-09-16,342,DEBIT,STANDARD,EXPIRED,2025-09-17
1100,1893,383,4393 9469 9896 7802,Robert Mcdonald,2027-09-10,354,CREDIT,PLATINUM,LOST,2024-09-10
1101,721,5792,4632 2023 6801 5438,Kaitlyn Webster,2028-03-28,257,DEBIT,PLATINUM,EXPIRED,2025-03-29
1102,531,4754,4660 9110 1771 4229,Tanya Campos,2027-09-24,221,DEBIT,STANDARD,ACTIVE,2024-09-24
1103,1690,6221,4922 8786 9298 4599,Kathryn Williams,2028-10-22,487,DEBIT,GOLD,EXPIRED,2025-10-23
1104,455,3218,4139 5237 8867 7693,Michele Cervantes,2028-09-20,974,DEBIT,GOLD,BLOCKED,2025-09-21
1105,946,147,4283 1339 1887 2562,Benjamin Byrd,2028-03-03,870,CREDIT,STANDARD,EXPIRED,2025-03-04
1106,1060,7385,4078 1680 5338 6515,James Smith,2028-10-25,405,DEBIT,GOLD,ACTIVE,2025-10-26
1107,1783,1977,4704 6806 7753 2185,Misty Mora,2028-08-02,230,CREDIT,PLATINUM,EXPIRED,2025-08-03
1108,1451,2067,4580 3931 3122 8006,Donna Morrow,2028-09-26,607,DEBIT,STANDARD,ACTIVE,2025-09-27
1109,708,2512,4003 8453 7870 4208,John Cline,2028-06-22,307,DEBIT,STANDARD,BLOCKED,2025-06-23
1110,1454,7508,4054 9171 7326 5260,Donna Hobbs,2028-04-06,173,CREDIT,PLATINUM,LOST,2025-04-07
1111,939,2001,4187 4979 9402 6368,Jennifer Young,2027-09-30,510,DEBIT,STANDARD,BLOCKED,2024-09-30
1112,1779,6057,4702 1344 2353 6145,Jeffrey Brown,2028-09-22,899,DEBIT,STANDARD,ACTIVE,2025-09-23
1113,2755,4131,4308 9524 6574 9096,Edward Reed,2028-11-01,486,DEBIT,PLATINUM,BLOCKED,2025-11-02
1114,1994,5436,4150 3263 8235 6407,Joshua Green,2028-11-01,920,CREDIT,STANDARD,BLOCKED,2025-11-02
1115,303,3594,4587 7026 3480 7046,Frank Howard,2025-10-19,927,CREDIT,PLATINUM,ACTIVE,2022-10-20
1116,586,6150,4827 8966 4424 1467,Maria Park,2028-10-02,637,DEBIT,STANDARD,BLOCKED,2025-10-03
1117,944,5091,4819 8456 6602 9355,Richard Baker,2027-07-06,129,CREDIT,GOLD,EXPIRED,2024-07-06
1118,2817,6015,4955 7713 1113 3159,Patrick Porter,2027-01-27,876,CREDIT,GOLD,LOST,2024-01-28
1119,165,2781,4329 8584 6384 8453,Amber Sims,2028-09-06,414,DEBIT,GOLD,EXPIRED,2025-09-07
1120,2425,159,4600 2832 2927 7623,Kimberly Burton,2028-01-30,433,DEBIT,PLATINUM,ACTIVE,2025-01-30
1121,396,4979,4086 2159 2195 1824,Claire Adkins,2027-10-05,936,CREDIT,STANDARD,LOST,2024-10-05
1122,1592,2497,4335 8947 7620 5021,Anna Alvarez,2028-09-29,129,DEBIT,PLATINUM,ACTIVE,2025-09-30
1123,305,6780,4836 9855 5926 9678,Bonnie Ingram,2028-02-11,670,CREDIT,PLATINUM,BLOCKED,2025-02-11
1124,2817,3221,4884 1127 9714 1465,Patrick Porter,2026-06-27,905,DEBIT,STANDARD,ACTIVE,2023-06-28
1125,2289,1469,4604 7589 5688 5926,Lisa Anderson,2028-08-10,129,DEBIT,GOLD,LOST,2025-08-11
1126,796,3454,4834 3453 3585 2884,Jennifer Martinez,2028-03-30,442,CREDIT,PLATINUM,LOST,2025-03-31
1127,2474,6378,4963 2580 2782 5728,Jeremy Blackwell,2028-02-18,191,DEBIT,PLATINUM,ACTIVE,2025-02-18
1128,1541,1466,4143 9453 9247 4681,Erica Jacobson,2027-08-01,126,DEBIT,PLATINUM,EXPIRED,2024-08-01
1129,1726,1297,4615 8078 6442 2000,Rhonda Cunningham,2028-05-08,143,DEBIT,PLATINUM,LOST,2025-05-09
1130,1762,1745,4359 5100 4975 7735,Melissa Brown,2027-06-13,772,CREDIT,PLATINUM,EXPIRED,2024-06-13
1131,1143,1109,4610 5101 3077 5954,Jennifer Sanchez,2027-08-04,838,CREDIT,STANDARD,LOST,2024-08-04
1132,1851,1120,4142 4663 7625 6769,Debbie Sullivan,2028-04-30,324,DEBIT,STANDARD,ACTIVE,2025-05-01
1133,319,4430,4088 6305 5853 6840,Veronica Thornton,2026-12-07,749,CREDIT,GOLD,EXPIRED,2023-12-08
1134,621,5394,4589 3133 8505 8009,Nicole Wilson,2028-10-31,553,CREDIT,PLATINUM,LOST,2025-11-01
1135,363,2026,4796 2509 9595 5764,Kimberly Lewis,2028-03-06,295,CREDIT,STANDARD,ACTIVE,2025-03-07
1136,1170,4168,4909 9476 5529 2439,Antonio Morgan,2026-10-14,697,CREDIT,GOLD,ACTIVE,2023-10-15
1137,176,3563,4664 2243 2781 3677,Brandon Mcdonald,2028-10-19,987,CREDIT,PLATINUM,EXPIRED,2025-10-20
1138,2404,579,4962 1895 8981 9087,Janet Rogers,2027-01-13,969,DEBIT,PLATINUM,ACTIVE,2024-01-14
1139,2558,1242,4862 7180 2636 9625,Paula Trujillo,2027-08-28,549,CREDIT,GOLD,EXPIRED,2024-08-28
1140,2880,397,4178 2668 3848 7837,Sandy Hernandez,2028-06-18,130,CREDIT,PLATINUM,EXPIRED,2025-06-19
