account_id,client_id,contract_id,account_number,account_type,currency,open_date,close_date,status,branch_code
2340,2482,3023.0,ACC0000002340,CREDIT,USD,2025-08-28,,ACTIVE,BR371
2341,2738,851.0,ACC0000002341,CHECKING,USD,2023-08-04,,ACTIVE,BR559
2342,48,5691.0,ACC0000002342,CHECKING,USD,2024-07-22,2032-01-11,DORMANT,BR493
2343,816,,ACC0000002343,DEPOSIT,USD,2024-08-03,2032-09-08,DORMANT,BR134
2344,1526,,ACC0000002344,SAVINGS,USD,2024-09-07,,DORMANT,BR911
2345,459,5207.0,ACC0000002345,CREDIT,USD,2025-05-16,2029-01-13,DORMANT,BR867
2346,1292,2910.0,ACC0000002346,CREDIT,USD,2024-01-03,,CLOSED,BR573
2347,1686,318.0,ACC0000002347,SAVINGS,USD,2024-12-19,2026-10-23,BLOCKED,BR297
2348,2050,2980.0,ACC0000002348,CHECKING,USD,2025-05-19,,DORMANT,BR832
2349,525,2795.0,ACC0000002349,LOAN,USD,2023-10-05,,CLOSED,BR523
2350,566,2931.0,ACC0000002350,SAVINGS,USD,2024-02-21,,BLOCKED,BR572
2351,1363,5787.0,ACC0000002351,CHECKING,USD,2025-10-23,2029-02-08,BLOCKED,BR572
2352,415,4636.0,ACC0000002352,CHECKING,USD,2022-07-21,,BLOCKED,BR223
2353,1705,5027.0,ACC0000002353,CREDIT,USD,2025-05-18,,DORMANT,BR991
2354,1340,3747.0,ACC0000002354,CHECKING,USD,2025-10-15,2027-11-19,DORMANT,BR624
2355,1303,5952.0,ACC0000002355,DEPOSIT,USD,2025-05-03,2030-11-06,CLOSED,BR584
2356,1572,1091.0,ACC0000002356,SAVINGS,USD,2025-10-15,2034-01-16,BLOCKED,BR328
2357,583,882.0,ACC0000002357,SAVINGS,USD,2025-08-07,2032-09-24,BLOCKED,BR585
2358,1014,4017.0,ACC0000002358,SAVINGS,USD,2025-07-25,,DORMANT,BR110
2359,439,3748.0,ACC0000002359,SAVINGS,USD,2022-06-08,,BLOCKED,BR170
2360,293,3413.0,ACC0000002360,DEPOSIT,USD,2025-08-15,2034-02-22,CLOSED,BR388
2361,2842,1586.0,ACC0000002361,LOAN,USD,2023-08-01,,CLOSED,BR669
2362,1180,4749.0,ACC0000002362,CHECKING,USD,2023-12-24,,DORMANT,BR310
2363,1379,294.0,ACC0000002363,LOAN,USD,2022-09-16,2029-10-26,DORMANT,BR322
2364,22,,ACC0000002364,LOAN,USD,2025-08-06,,ACTIVE,BR368
2365,2694,3002.0,ACC0000002365,SAVINGS,USD,2023-02-28,,CLOSED,BR562
2366,622,,ACC0000002366,CHECKING,USD,2024-07-05,,CLOSED,BR632
2367,586,,ACC0000002367,SAVINGS,USD,2024-11-20,,ACTIVE,BR765
2368,1718,5293.0,ACC0000002368,DEPOSIT,USD,2022-08-01,,CLOSED,BR383
2369,2917,64.0,ACC0000002369,SAVINGS,USD,2023-03-29,,DORMANT,BR522
2370,2828,1412.0,ACC0000002370,CHECKING,USD,2024-12-02,,CLOSED,BR674
2371,59,642.0,ACC0000002371,LOAN,USD,2025-04-22,,ACTIVE,BR308
2372,1422,,ACC0000002372,LOAN,USD,2022-01-25,,CLOSED,BR750
2373,1913,5480.0,ACC0000002373,DEPOSIT,USD,2024-10-23,2026-08-26,BLOCKED,BR453
2374,384,,ACC0000002374,DEPOSIT,USD,2025-06-19,2034-03-08,CLOSED,BR134
2375,1304,,ACC0000002375,SAVINGS,USD,2023-03-05,,DORMANT,BR164
2376,1735,4976.0,ACC0000002376,CHECKING,USD,2022-01-29,,BLOCKED,BR174
2377,565,,ACC0000002377,LOAN,USD,2025-05-27,,DORMANT,BR513
2378,564,1572.0,ACC0000002378,DEPOSIT,USD,2025-10-19,,ACTIVE,BR583
2379,2500,1678.0,ACC0000002379,CREDIT,USD,2024-01-08,,ACTIVE,BR103
2380,26,4745.0,ACC0000002380,SAVINGS,USD,2025-02-23,,ACTIVE,BR527
2381,881,3157.0,ACC0000002381,SAVINGS,USD,2024-01-06,2030-09-27,CLOSED,BR554
2382,1509,277.0,ACC0000002382,CHECKING,USD,2025-07-12,,BLOCKED,BR749
2383,2645,3249.0,ACC0000002383,SAVINGS,USD,2022-07-12,,CLOSED,BR911
2384,1787,824.0,ACC0000002384,LOAN,USD,2025-08-20,,ACTIVE,BR380
2385,789,5146.0,ACC0000002385,CREDIT,USD,2025-07-22,,BLOCKED,BR350
2386,1302,,ACC0000002386,LOAN,USD,2022-08-28,,CLOSED,BR348
2387,1873,,ACC0000002387,CHECKING,USD,2025-03-26,2028-02-09,BLOCKED,BR933
2388,1725,5733.0,ACC0000002388,SAVINGS,USD,2025-09-28,,ACTIVE,BR448
2389,855,2869.0,ACC0000002389,CHECKING,USD,2025-02-18,,ACTIVE,BR937
2390,2836,2023.0,ACC0000002390,LOAN,USD,2024-10-25,,ACTIVE,BR795
2391,1046,3994.0,ACC0000002391,LOAN,USD,2023-11-28,,ACTIVE,BR383
2392,2374,,ACC0000002392,SAVINGS,USD,2023-04-25,,ACTIVE,BR361
2393,1431,1502.0,ACC0000002393,SAVINGS,USD,2025-01-10,,CLOSED,BR138
2394,674,,ACC0000002394,CHECKING,USD,2023-01-12,,CLOSED,BR391
2395,498,3963.0,ACC0000002395,CREDIT,USD,2022-05-25,,DORMANT,BR290
2396,36,2249.0,ACC0000002396,LOAN,USD,2024-05-04,,DORMANT,BR819
2397,1590,181.0,ACC0000002397,CHECKING,USD,2025-02-23,,CLOSED,BR916
2398,849,1692.0,ACC0000002398,LOAN,USD,2025-09-16,2031-05-16,CLOSED,BR725
2399,971,,ACC0000002399,CREDIT,USD,2025-01-12,,CLOSED,BR517
2400,2123,1466.0,ACC0000002400,DEPOSIT,USD,2025-06-12,2030-06-24,DORMANT,BR398
2401,271,2271.0,ACC0000002401,LOAN,USD,2024-12-27,,BLOCKED,BR759
2402,9,3560.0,ACC0000002402,LOAN,USD,2023-11-14,,CLOSED,BR791
2403,2904,5226.0,ACC0000002403,CREDIT,USD,2023-07-15,,ACTIVE,BR981
2404,1053,5925.0,ACC0000002404,CREDIT,USD,2024-11-02,,DORMANT,BR563
2405,477,1183.0,ACC0000002405,LOAN,USD,2022-01-09,,BLOCKED,BR676
2406,181,2627.0,ACC0000002406,DEPOSIT,USD,2024-02-25,,BLOCKED,BR617
2407,1048,3654.0,ACC0000002407,SAVINGS,USD,2025-02-26,,CLOSED,BR550
2408,2991,5937.0,ACC0000002408,DEPOSIT,USD,2024-12-28,,CLOSED,BR294
2409,1044,,ACC0000002409,LOAN,USD,2025-07-11,2027-12-27,BLOCKED,BR373
2410,1395,5059.0,ACC0000002410,CHECKING,USD,2024-09-01,,DORMANT,BR608
2411,1307,156.0,ACC0000002411,CHECKING,USD,2023-04-20,2029-09-03,CLOSED,BR732
2412,2513,2714.0,ACC0000002412,DEPOSIT,USD,2022-09-18,,ACTIVE,BR507
2413,2437,,ACC0000002413,SAVINGS,USD,2024-12-01,,DORMANT,BR838
2414,2787,362.0,ACC0000002414,CHECKING,USD,2025-05-12,,ACTIVE,BR328
2415,2289,,ACC0000002415,DEPOSIT,USD,2023-07-29,,ACTIVE,BR411
2416,89,5915.0,ACC0000002416,CREDIT,USD,2025-10-05,2028-07-08,DORMANT,BR725
2417,741,,ACC0000002417,DEPOSIT,USD,2021-08-28,,DORMANT,BR426
2418,1047,1423.0,ACC0000002418,SAVINGS,USD,2025-03-24,2030-11-10,ACTIVE,BR729
2419,2220,,ACC0000002419,LOAN,USD,2025-06-04,,ACTIVE,BR987
2420,1637,1448.0,ACC0000002420,DEPOSIT,USD,2025-07-26,,CLOSED,BR794
2421,554,651.0,ACC0000002421,CHECKING,USD,2023-06-12,,ACTIVE,BR270
2422,363,5626.0,ACC0000002422,CREDIT,USD,2023-05-10,,CLOSED,BR467
2423,546,,ACC0000002423,SAVINGS,USD,2024-11-16,,DORMANT,BR482
2424,1331,3540.0,ACC0000002424,CREDIT,USD,2025-10-17,,BLOCKED,BR633
2425,2520,72.0,ACC0000002425,CHECKING,USD,2025-09-09,,ACTIVE,BR801
2426,2609,,ACC0000002426,LOAN,USD,2024-08-20,,ACTIVE,BR903
2427,2222,5498.0,ACC0000002427,SAVINGS,USD,2025-07-02,,BLOCKED,BR422
2428,2491,3879.0,ACC0000002428,DEPOSIT,USD,2024-08-21,,BLOCKED,BR218
2429,2721,5744.0,ACC0000002429,LOAN,USD,2025-05-02,2026-08-27,DORMANT,BR488
2430,1931,,ACC0000002430,LOAN,USD,2021-11-20,,ACTIVE,BR775
2431,1463,970.0,ACC0000002431,SAVINGS,USD,2025-07-29,,DORMANT,BR121
2432,2532,,ACC0000002432,CHECKING,USD,2025-03-30,,BLOCKED,BR485
2433,411,328.0,ACC0000002433,DEPOSIT,USD,2025-10-30,2027-10-11,BLOCKED,BR318
2434,688,2959.0,ACC0000002434,LOAN,USD,2023-06-23,,DORMANT,BR436
2435,1855,1728.0,ACC0000002435,CREDIT,USD,2024-07-09,,ACTIVE,BR493
2436,267,3298.0,ACC0000002436,CREDIT,USD,2023-08-23,,CLOSED,BR527
2437,264,4330.0,ACC0000002437,CHECKING,USD,2025-03-16,,CLOSED,BR932
2438,1469,4426.0,ACC0000002438,DEPOSIT,USD,2022-05-26,,DORMANT,BR702
2439,165,352.0,ACC0000002439,SAVINGS,USD,2023-08-13,,ACTIVE,BR626
2440,1080,563.0,ACC0000002440,CREDIT,USD,2025-07-08,,ACTIVE,BR395
2441,906,4311.0,ACC0000002441,SAVINGS,USD,2023-02-24,2026-08-25,BLOCKED,BR639
2442,516,288.0,ACC0000002442,CREDIT,USD,2025-03-19,2035-03-16,DORMANT,BR223
2443,1776,,ACC0000002443,CHECKING,USD,2025-10-27,,ACTIVE,BR986
2444,53,4260.0,ACC0000002444,DEPOSIT,USD,2023-06-19,,ACTIVE,BR715
2445,1251,826.0,ACC0000002445,CREDIT,USD,2025-11-02,,ACTIVE,BR802
2446,2890,2391.0,ACC0000002446,CHECKING,USD,2024-06-07,,BLOCKED,BR438
2447,130,,ACC0000002447,DEPOSIT,USD,2023-09-06,,ACTIVE,BR141
2448,2031,4816.0,ACC0000002448,CREDIT,USD,2024-08-07,,DORMANT,BR234
2449,1013,,ACC0000002449,SAVINGS,USD,2025-07-10,,CLOSED,BR529
2450,1867,1199.0,ACC0000002450,DEPOSIT,USD,2025-09-27,,DORMANT,BR814
2451,2940,1060.0,ACC0000002451,CREDIT,USD,2023-02-08,2032-12-07,ACTIVE,BR391
2452,1146,4458.0,ACC0000002452,LOAN,USD,2024-07-12,,DORMANT,BR488
2453,2120,,ACC0000002453,DEPOSIT,USD,2025-10-24,,CLOSED,BR861
2454,1382,3442.0,ACC0000002454,CHECKING,USD,2024-04-17,,DORMANT,BR590
2455,1745,4638.0,ACC0000002455,SAVINGS,USD,2025-02-26,,DORMANT,BR421
2456,763,2923.0,ACC0000002456,LOAN,USD,2025-09-22,,ACTIVE,BR928
2457,2804,4705.0,ACC0000002457,DEPOSIT,USD,2024-05-23,,BLOCKED,BR786
2458,2394,2449.0,ACC0000002458,CHECKING,USD,2024-10-15,,BLOCKED,BR405
2459,2791,1166.0,ACC0000002459,DEPOSIT,USD,2025-03-17,2032-10-19,DORMANT,BR513
2460,671,2430.0,ACC0000002460,SAVINGS,USD,2023-01-14,,DORMANT,BR496
2461,1164,5971.0,ACC0000002461,DEPOSIT,USD,2025-06-11,,DORMANT,BR716
2462,1002,,ACC0000002462,DEPOSIT,USD,2025-08-08,,DORMANT,BR337
2463,2216,760.0,ACC0000002463,SAVINGS,USD,2022-02-20,,BLOCKED,BR225
2464,612,724.0,ACC0000002464,CHECKING,USD,2023-10-16,,ACTIVE,BR863
2465,2107,,ACC0000002465,DEPOSIT,USD,2025-10-24,,ACTIVE,BR803
2466,2895,2160.0,ACC0000002466,CREDIT,USD,2025-05-19,,BLOCKED,BR290
2467,932,2617.0,ACC0000002467,LOAN,USD,2023-02-24,2027-07-07,BLOCKED,BR451
2468,2587,,ACC0000002468,LOAN,USD,2025-09-14,,ACTIVE,BR162
2469,2849,4846.0,ACC0000002469,CREDIT,USD,2025-09-12,,CLOSED,BR662
2470,2606,3418.0,ACC0000002470,SAVINGS,USD,2022-01-03,,ACTIVE,BR993
2471,2793,3375.0,ACC0000002471,DEPOSIT,USD,2025-01-18,2028-11-17,DORMANT,BR916
2472,2571,5836.0,ACC0000002472,LOAN,USD,2024-04-05,,ACTIVE,BR333
2473,2105,839.0,ACC0000002473,DEPOSIT,USD,2025-09-18,,ACTIVE,BR792
2474,2418,,ACC0000002474,DEPOSIT,USD,2022-04-13,,BLOCKED,BR647
2475,2120,5421.0,ACC0000002475,LOAN,USD,2025-10-31,2034-11-25,DORMANT,BR466
2476,2432,5138.0,ACC0000002476,CHECKING,USD,2023-09-18,,CLOSED,BR958
2477,2636,,ACC0000002477,CHECKING,USD,2024-01-01,,DORMANT,BR562
2478,1801,,ACC0000002478,LOAN,USD,2024-01-05,,BLOCKED,BR891
2479,1486,4263.0,ACC0000002479,LOAN,USD,2023-03-05,,ACTIVE,BR881
2480,2203,,ACC0000002480,LOAN,USD,2024-06-23,2029-12-30,CLOSED,BR516
2481,1983,5128.0,ACC0000002481,LOAN,USD,2025-10-05,,DORMANT,BR171
2482,2242,114.0,ACC0000002482,CHECKING,USD,2025-08-08,,DORMANT,BR312
2483,2320,,ACC0000002483,SAVINGS,USD,2023-11-24,,CLOSED,BR245
2484,1364,,ACC0000002484,LOAN,USD,2022-09-06,2031-05-12,DORMANT,BR410
2485,2705,3622.0,ACC0000002485,CREDIT,USD,2024-04-17,,BLOCKED,BR928
2486,191,,ACC0000002486,DEPOSIT,USD,2023-05-28,,ACTIVE,BR896
2487,262,5599.0,ACC0000002487,LOAN,USD,2024-12-09,,CLOSED,BR936
2488,2514,3768.0,ACC0000002488,DEPOSIT,USD,2025-04-08,,BLOCKED,BR205
2489,1075,3355.0,ACC0000002489,LOAN,USD,2024-08-04,,ACTIVE,BR653
2490,2769,4134.0,ACC0000002490,SAVINGS,USD,2025-05-21,,CLOSED,BR360
2491,2080,,ACC0000002491,CHECKING,USD,2023-06-26,,ACTIVE,BR908
2492,43,4345.0,ACC0000002492,CHECKING,USD,2022-12-25,,BLOCKED,BR352
2493,1759,,ACC0000002493,CREDIT,USD,2024-02-21,2032-03-27,BLOCKED,BR508
2494,15,3481.0,ACC0000002494,DEPOSIT,USD,2025-10-27,,ACTIVE,BR139
2495,1826,,ACC0000002495,DEPOSIT,USD,2025-04-03,2028-09-13,CLOSED,BR191
2496,1956,,ACC0000002496,CREDIT,USD,2025-09-20,2030-02-01,ACTIVE,BR378
2497,1906,,ACC0000002497,SAVINGS,USD,2025-09-12,,DORMANT,BR434
2498,74,69.0,ACC0000002498,CREDIT,USD,2023-09-12,,CLOSED,BR573
2499,1505,1880.0,ACC0000002499,LOAN,USD,2024-02-09,,ACTIVE,BR767
2500,372,,ACC0000002500,LOAN,USD,2025-10-13,,CLOSED,BR923
2501,910,4274.0,ACC0000002501,CHECKING,USD,2024-05-10,,DORMANT,BR961
2502,2069,1359.0,ACC0000002502,CHECKING,USD,2025-10-30,2033-01-04,BLOCKED,BR362
2503,1300,,ACC0000002503,LOAN,USD,2024-08-08,,DORMANT,BR185
2504,1523,4572.0,ACC0000002504,CHECKING,USD,2025-01-10,,BLOCKED,BR154
2505,1984,,ACC0000002505,CREDIT,USD,2023-10-08,2027-03-01,ACTIVE,BR647
2506,199,1897.0,ACC0000002506,LOAN,USD,2025-06-25,,CLOSED,BR753
2507,1172,2509.0,ACC0000002507,CHECKING,USD,2025-09-27,,DORMANT,BR478
2508,1670,,ACC0000002508,CREDIT,USD,2023-05-07,,ACTIVE,BR230
2509,2094,,ACC0000002509,SAVINGS,USD,2025-01-16,,BLOCKED,BR855
2510,853,,ACC0000002510,LOAN,USD,2025-07-20,,DORMANT,BR366
2511,2995,1221.0,ACC0000002511,SAVINGS,USD,2024-01-09,2031-10-09,CLOSED,BR822
2512,566,,ACC0000002512,DEPOSIT,USD,2025-04-19,2029-08-30,CLOSED,BR947
2513,614,3195.0,ACC0000002513,CHECKING,USD,2023-09-05,,BLOCKED,BR945
2514,637,2720.0,ACC0000002514,LOAN,USD,2025-03-19,2032-03-09,DORMANT,BR925
2515,2014,,ACC0000002515,SAVINGS,USD,2024-12-29,,ACTIVE,BR955
2516,2810,,ACC0000002516,DEPOSIT,USD,2024-07-29,,DORMANT,BR914
2517,1911,2304.0,ACC0000002517,SAVINGS,USD,2023-12-12,,BLOCKED,BR893
2518,2715,56.0,ACC0000002518,CREDIT,USD,2025-03-22,,BLOCKED,BR118
2519,1808,3747.0,ACC0000002519,DEPOSIT,USD,2024-01-06,,CLOSED,BR785
2520,926,29.0,ACC0000002520,CREDIT,USD,2024-12-20,,BLOCKED,BR887
2521,492,2349.0,ACC0000002521,CREDIT,USD,2022-01-10,2023-09-10,DORMANT,BR731
2522,1298,685.0,ACC0000002522,LOAN,USD,2025-10-21,2033-10-20,BLOCKED,BR889
2523,1184,2.0,ACC0000002523,CHECKING,USD,2025-06-18,,CLOSED,BR436
2524,819,5328.0,ACC0000002524,SAVINGS,USD,2024-03-30,,BLOCKED,BR647
2525,1225,5743.0,ACC0000002525,CREDIT,USD,2025-09-14,,BLOCKED,BR377
2526,2084,,ACC0000002526,CHECKING,USD,2025-05-23,,BLOCKED,BR360
2527,2522,3962.0,ACC0000002527,SAVINGS,USD,2025-07-05,,CLOSED,BR898
2528,2964,,ACC0000002528,CHECKING,USD,2023-07-14,2028-07-05,ACTIVE,BR583
2529,391,3608.0,ACC0000002529,CHECKING,USD,2025-10-25,2030-08-26,CLOSED,BR695
2530,2327,473.0,ACC0000002530,SAVINGS,USD,2025-06-08,,BLOCKED,BR749
2531,423,,ACC0000002531,CHECKING,USD,2024-03-22,,CLOSED,BR497
2532,2998,2603.0,ACC0000002532,CREDIT,USD,2024-08-01,,BLOCKED,BR823
2533,743,1474.0,ACC0000002533,LOAN,USD,2024-04-19,,BLOCKED,BR721
2534,154,4991.0,ACC0000002534,LOAN,USD,2024-10-02,,DORMANT,BR659
2535,125,1821.0,ACC0000002535,CHECKING,USD,2022-12-20,,BLOCKED,BR312
2536,257,2538.0,ACC0000002536,DEPOSIT,USD,2025-01-17,,ACTIVE,BR652
2537,1352,1313.0,ACC0000002537,CREDIT,USD,2022-04-17,,DORMANT,BR643
2538,1594,,ACC0000002538,DEPOSIT,USD,2025-08-09,,ACTIVE,BR795
2539,2539,,ACC0000002539,CREDIT,USD,2023-06-22,,CLOSED,BR718
2540,2710,1995.0,ACC0000002540,CHECKING,USD,2025-01-12,2026-10-30,DORMANT,BR933
2541,1790,1848.0,ACC0000002541,DEPOSIT,USD,2023-04-21,,BLOCKED,BR513
2542,709,,ACC0000002542,SAVINGS,USD,2025-10-02,,BLOCKED,BR449
2543,300,,ACC0000002543,CHECKING,USD,2023-05-17,,DORMANT,BR755
2544,1466,4819.0,ACC0000002544,CHECKING,USD,2024-05-19,,DORMANT,BR201
2545,2964,,ACC0000002545,DEPOSIT,USD,2022-06-15,,DORMANT,BR942
2546,1267,4470.0,ACC0000002546,DEPOSIT,USD,2025-02-03,,ACTIVE,BR780
2547,1124,2667.0,ACC0000002547,LOAN,USD,2025-08-03,,CLOSED,BR146
2548,809,304.0,ACC0000002548,DEPOSIT,USD,2024-09-06,,DORMANT,BR394
2549,1601,1833.0,ACC0000002549,SAVINGS,USD,2024-04-08,,BLOCKED,BR645
2550,2938,5451.0,ACC0000002550,LOAN,USD,2022-05-15,2025-04-01,ACTIVE,BR252
2551,1248,5730.0,ACC0000002551,CREDIT,USD,2025-09-04,,BLOCKED,BR113
2552,1035,3155.0,ACC0000002552,CHECKING,USD,2023-09-06,,DORMANT,BR182
2553,2400,,ACC0000002553,DEPOSIT,USD,2025-07-02,,ACTIVE,BR223
2554,225,5662.0,ACC0000002554,SAVINGS,USD,2025-01-20,,DORMANT,BR600
2555,1787,,ACC0000002555,DEPOSIT,USD,2025-08-23,,ACTIVE,BR852
2556,148,5521.0,ACC0000002556,CREDIT,USD,2024-10-10,,DORMANT,BR184
2557,1261,,ACC0000002557,LOAN,USD,2023-05-09,,DORMANT,BR381
2558,1629,4211.0,ACC0000002558,SAVINGS,USD,2025-10-05,,CLOSED,BR454
2559,253,2694.0,ACC0000002559,CREDIT,USD,2025-10-17,,CLOSED,BR817
2560,103,,ACC0000002560,DEPOSIT,USD,2025-10-12,,CLOSED,BR111
2561,1973,2523.0,ACC0000002561,SAVINGS,USD,2025-09-04,,ACTIVE,BR750
2562,1136,,ACC0000002562,CHECKING,USD,2025-11-01,2030-07-16,CLOSED,BR682
2563,1611,,ACC0000002563,SAVINGS,USD,2024-07-11,,DORMANT,BR402
2564,433,5627.0,ACC0000002564,LOAN,USD,2025-03-11,,BLOCKED,BR315
2565,2332,,ACC0000002565,DEPOSIT,USD,2024-08-08,,BLOCKED,BR251
2566,2948,3957.0,ACC0000002566,CHECKING,USD,2023-12-22,2030-06-23,CLOSED,BR317
2567,2691,2768.0,ACC0000002567,CREDIT,USD,2025-10-16,,BLOCKED,BR387
2568,2615,428.0,ACC0000002568,SAVINGS,USD,2025-03-06,,DORMANT,BR162
2569,2934,883.0,ACC0000002569,CHECKING,USD,2023-11-30,,DORMANT,BR641
2570,775,3791.0,ACC0000002570,DEPOSIT,USD,2023-11-06,2027-09-18,ACTIVE,BR656
2571,77,5879.0,ACC0000002571,SAVINGS,USD,2023-06-19,,ACTIVE,BR615
2572,2993,507.0,ACC0000002572,LOAN,USD,2023-12-11,,ACTIVE,BR843
2573,1812,2035.0,ACC0000002573,SAVINGS,USD,2023-01-02,,BLOCKED,BR885
2574,628,657.0,ACC0000002574,LOAN,USD,2025-07-09,,DORMANT,BR857
2575,2152,4041.0,ACC0000002575,CREDIT,USD,2025-05-18,,BLOCKED,BR560
2576,1575,2366.0,ACC0000002576,CHECKING,USD,2024-03-16,,CLOSED,BR508
2577,1119,5558.0,ACC0000002577,CREDIT,USD,2024-04-15,,BLOCKED,BR886
2578,153,684.0,ACC0000002578,DEPOSIT,USD,2025-04-05,,ACTIVE,BR937
2579,2661,197.0,ACC0000002579,DEPOSIT,USD,2024-10-10,,CLOSED,BR860
2580,2210,,ACC0000002580,LOAN,USD,2025-04-25,,DORMANT,BR422
2581,1847,5962.0,ACC0000002581,SAVINGS,USD,2025-07-27,,BLOCKED,BR423
2582,1917,,ACC0000002582,CHECKING,USD,2024-05-24,,CLOSED,BR125
2583,667,5821.0,ACC0000002583,DEPOSIT,USD,2024-08-21,2034-06-20,DORMANT,BR969
2584,2767,3865.0,ACC0000002584,SAVINGS,USD,2025-04-08,2034-11-22,DORMANT,BR457
2585,405,33.0,ACC0000002585,LOAN,USD,2025-08-03,,DORMANT,BR924
2586,2303,2341.0,ACC0000002586,SAVINGS,USD,2023-12-10,,CLOSED,BR641
2587,177,301.0,ACC0000002587,SAVINGS,USD,2022-07-17,2025-02-13,CLOSED,BR153
2588,2232,3582.0,ACC0000002588,CREDIT,USD,2025-09-04,,ACTIVE,BR586
2589,532,,ACC0000002589,CHECKING,USD,2025-04-03,,CLOSED,BR801
2590,2645,4815.0,ACC0000002590,SAVINGS,USD,2022-09-27,,ACTIVE,BR901
2591,1148,,ACC0000002591,CREDIT,USD,2024-06-02,,ACTIVE,BR648
2592,751,,ACC0000002592,DEPOSIT,USD,2025-06-10,,ACTIVE,BR209
2593,1258,4833.0,ACC0000002593,CREDIT,USD,2025-10-27,,BLOCKED,BR411
2594,1912,,ACC0000002594,CHECKING,USD,2024-05-25,2028-12-19,DORMANT,BR595
2595,1150,93.0,ACC0000002595,SAVINGS,USD,2025-10-26,2028-01-07,DORMANT,BR628
2596,1487,3613.0,ACC0000002596,DEPOSIT,USD,2023-07-10,,ACTIVE,BR971
2597,2239,4154.0,ACC0000002597,LOAN,USD,2023-07-12,,DORMANT,BR338
2598,1950,,ACC0000002598,CHECKING,USD,2023-09-25,2026-06-09,DORMANT,BR595
2599,860,1794.0,ACC0000002599,LOAN,USD,2023-08-24,2024-10-13,DORMANT,BR883
2600,1109,2354.0,ACC0000002600,LOAN,USD,2023-10-20,,DORMANT,BR380
2601,2074,2809.0,ACC0000002601,CREDIT,USD,2024-01-25,2030-05-14,CLOSED,BR458
2602,2922,,ACC0000002602,CREDIT,USD,2025-07-06,,BLOCKED,BR296
2603,775,3086.0,ACC0000002603,CREDIT,USD,2025-07-07,,BLOCKED,BR276
2604,2546,3326.0,ACC0000002604,LOAN,USD,2022-12-10,,DORMANT,BR834
2605,931,5244.0,ACC0000002605,CHECKING,USD,2025-09-20,,BLOCKED,BR190
2606,2833,1837.0,ACC0000002606,LOAN,USD,2025-05-13,2034-06-30,CLOSED,BR784
2607,1519,315.0,ACC0000002607,LOAN,USD,2024-09-20,,ACTIVE,BR202
2608,1600,5269.0,ACC0000002608,SAVINGS,USD,2024-12-09,,BLOCKED,BR829
2609,16,3273.0,ACC0000002609,SAVINGS,USD,2023-04-26,,ACTIVE,BR459
2610,2073,4116.0,ACC0000002610,SAVINGS,USD,2024-07-22,,DORMANT,BR845
2611,1034,1172.0,ACC0000002611,CHECKING,USD,2025-03-15,2026-11-07,BLOCKED,BR599
2612,2526,,ACC0000002612,CHECKING,USD,2023-12-07,,DORMANT,BR177
2613,2341,,ACC0000002613,CREDIT,USD,2022-08-01,,BLOCKED,BR803
2614,1526,338.0,ACC0000002614,CHECKING,USD,2024-11-25,,BLOCKED,BR193
2615,1865,2398.0,ACC0000002615,DEPOSIT,USD,2022-12-23,,ACTIVE,BR544
2616,1379,3254.0,ACC0000002616,DEPOSIT,USD,2024-12-12,2034-01-06,DORMANT,BR507
2617,1760,2954.0,ACC0000002617,CHECKING,USD,2021-09-02,2029-02-15,ACTIVE,BR459
2618,1871,,ACC0000002618,DEPOSIT,USD,2024-06-25,,CLOSED,BR380
2619,773,,ACC0000002619,CHECKING,USD,2025-05-20,,BLOCKED,BR545
2620,1630,4472.0,ACC0000002620,DEPOSIT,USD,2025-10-04,,CLOSED,BR391
2621,2988,932.0,ACC0000002621,CREDIT,USD,2024-07-16,,BLOCKED,BR196
2622,2032,,ACC0000002622,LOAN,USD,2025-04-24,,ACTIVE,BR919
2623,1544,1113.0,ACC0000002623,CREDIT,USD,2024-04-07,,DORMANT,BR392
2624,977,5203.0,ACC0000002624,CHECKING,USD,2025-07-07,,CLOSED,BR243
2625,446,655.0,ACC0000002625,CHECKING,USD,2025-07-21,,DORMANT,BR124
2626,2493,4255.0,ACC0000002626,CHECKING,USD,2025-06-09,,BLOCKED,BR206
2627,473,4963.0,ACC0000002627,CHECKING,USD,2025-07-15,,ACTIVE,BR669
2628,63,1326.0,ACC0000002628,CREDIT,USD,2024-02-01,,CLOSED,BR486
2629,1202,3115.0,ACC0000002629,LOAN,USD,2024-11-09,,CLOSED,BR204
2630,322,,ACC0000002630,CHECKING,USD,2023-09-22,,ACTIVE,BR233
2631,2776,4286.0,ACC0000002631,DEPOSIT,USD,2025-07-26,,DORMANT,BR512
2632,2415,4693.0,ACC0000002632,SAVINGS,USD,2025-09-25,,ACTIVE,BR737
2633,2825,3801.0,ACC0000002633,CREDIT,USD,2022-06-24,,DORMANT,BR535
2634,2934,2030.0,ACC0000002634,CHECKING,USD,2025-04-09,,CLOSED,BR410
2635,230,1064.0,ACC0000002635,DEPOSIT,USD,2022-08-27,,BLOCKED,BR880
2636,964,5914.0,ACC0000002636,DEPOSIT,USD,2025-07-01,2031-11-04,BLOCKED,BR173
2637,1416,64.0,ACC0000002637,CHECKING,USD,2024-02-15,,CLOSED,BR744
2638,2545,2921.0,ACC0000002638,CREDIT,USD,2025-10-12,,DORMANT,BR129
